year,area,subject,ranking,univ_title,country,QS_stars_rating,ovarall_score
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Hanyang University,South Korea,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Indian Institute of Science,India,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Indian Institute of Technology Bombay (IITB),India,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Indian Institute of Technology Delhi (IITD),India,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Indian Institute of Technology Madras (IITM),India,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,KU Leuven,Belgium,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,"KIT, Karlsruhe Institute of Technology",Germany,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Korea University,South Korea,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Kyoto University,Japan,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Lund University,Sweden,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,McGill University,Canada,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Monash University,Australia,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,National Cheng Kung University (NCKU),Taiwan,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,National Chiao Tung University,Taiwan,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The Ohio State University,United States,6,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Osaka University,Japan,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Pennsylvania State University,United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Pohang University of Science And Technology (POSTECH),South Korea,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,RWTH Aachen University,Germany,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,RMIT University,Australia,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Sapienza University of Rome,Italy,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Sungkyunkwan University (SKKU),South Korea,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Technical University of Denmark,Denmark,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Texas A&M University,United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The Hong Kong Polytechnic University,Hong Kong,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The University of Auckland,New Zealand,6,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The University of Manchester,United Kingdom,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The University of Queensland,Australia,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Tohoku University,Japan,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,UCL (University College London),United Kingdom,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Universidade de S?o Paulo,Brazil,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Universitat Polit?cnica de Catalunya,Spain,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Universiti Malaya (UM),Malaysia,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Universiti Sains Malaysia (USM),Malaysia,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of British Columbia,Canada,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,"University of California, Santa Barbara (UCSB)",United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,The University of Edinburgh,United Kingdom,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,"University of Maryland, College Park",United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of Pennsylvania,United States,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of Southampton,United Kingdom,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of Washington,United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of Waterloo,Canada,6,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,University of Wisconsin-Madison,United States,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Virginia Polytechnic Institute and State University,United States,0,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Yale University,United States,5,NaN
2015,Engineering & Technology,engineering-electrical-electronic,51-100,Yonsei University,South Korea,0,NaN
