course_id,course_title,img_url,instructor_name,instructor_bio,gender,age
edX-66,Microsoft SharePoint 2016: Authentication and Security,https://www.edx.org/sites/default/files/person/image/elisabeth_jones_110x110.jpg,Elisabeth Jones,Consultant at Olive + Goose,female,35.3
edX-67,Microsoft SharePoint 2016: Infrastructure,https://www.edx.org/sites/default/files/person/image/christinasingletary_110x110.jpg,Christina Singletary,Senior Content Developer at Microsoft,female,29.4
edX-67,Microsoft SharePoint 2016: Infrastructure,https://www.edx.org/sites/default/files/person/image/cld204x-kothari-110x110.png,Ankur Kothari,President at Olive + Goose,male,35.1
edX-67,Microsoft SharePoint 2016: Infrastructure,https://www.edx.org/sites/default/files/person/image/cld204x-turick-110x110.png,Joe Turick,Principal Consultant at Olive + Goose,male,60.8
edX-67,Microsoft SharePoint 2016: Infrastructure,https://www.edx.org/sites/default/files/person/image/elisabeth_jones_110x110.jpg,Elisabeth Jones,Consultant at Olive + Goose,female,35.3
edX-68,Microsoft SharePoint 2016: Productivity Solutions,https://www.edx.org/sites/default/files/person/image/christinasingletary_110x110.jpg,Christina Singletary,Senior Content Developer at Microsoft,female,29.4
edX-68,Microsoft SharePoint 2016: Productivity Solutions,https://www.edx.org/sites/default/files/person/image/cld204x-kothari-110x110.png,Ankur Kothari,President at Olive + Goose,male,35.1
edX-68,Microsoft SharePoint 2016: Productivity Solutions,https://www.edx.org/sites/default/files/person/image/cld204x-turick-110x110.png,Joe Turick,Principal Consultant at Olive + Goose,male,60.8
edX-68,Microsoft SharePoint 2016: Productivity Solutions,https://www.edx.org/sites/default/files/person/image/elisabeth_jones_110x110.jpg,Elisabeth Jones,Consultant at Olive + Goose,female,35.3
edX-69,Microsoft SharePoint 2016: Search and Content Management,https://www.edx.org/sites/default/files/person/image/christinasingletary_110x110.jpg,Christina Singletary,Senior Content Developer at Microsoft,female,29.4
edX-69,Microsoft SharePoint 2016: Search and Content Management,https://www.edx.org/sites/default/files/person/image/cld204x-kothari-110x110.png,Ankur Kothari,President at Olive + Goose,male,35.1
edX-69,Microsoft SharePoint 2016: Search and Content Management,https://www.edx.org/sites/default/files/person/image/cld204x-turick-110x110.png,Joe Turick,Principal Consultant at Olive + Goose,male,60.8
edX-69,Microsoft SharePoint 2016: Search and Content Management,https://www.edx.org/sites/default/files/person/image/elisabeth_jones_110x110.jpg,Elisabeth Jones,Consultant at Olive + Goose,female,35.3
edX-70,Microsoft SharePoint 2016: Workload Optimization,https://www.edx.org/sites/default/files/person/image/christinasingletary_110x110.jpg,Christina Singletary,Senior Content Developer at Microsoft,female,29.4
edX-70,Microsoft SharePoint 2016: Workload Optimization,https://www.edx.org/sites/default/files/person/image/cld204x-kothari-110x110.png,Ankur Kothari,President at Olive + Goose,male,35.1
edX-70,Microsoft SharePoint 2016: Workload Optimization,https://www.edx.org/sites/default/files/person/image/cld204x-turick-110x110.png,Joe Turick,Principal Consultant at Olive + Goose,male,60.8
edX-70,Microsoft SharePoint 2016: Workload Optimization,https://www.edx.org/sites/default/files/person/image/elisabeth_jones_110x110.jpg,Elisabeth Jones,Consultant at Olive + Goose,female,35.3
edX-71,"Reliable Distributed Algorithms, Part 1",https://www.edx.org/sites/default/files/person/image/seif_haridi_photo_kth_110x110.jpg,Seif Haridi,Chair-Professor of Computer Systems at KTH Royal Institute of Technology,male,53.8
edX-71,"Reliable Distributed Algorithms, Part 1",https://www.edx.org/sites/default/files/person/image/paris_carbone_photo_kth_110x110.jpg,Paris Carbone,PhD candidate and TA at KTH Royal Institute of Technology,male,26.3
edX-71,"Reliable Distributed Algorithms, Part 1",https://www.edx.org/sites/default/files/person/image/lars_kroll_photo_kth_110x110.jpg,Lars Kroll,PhD candidate and TA at KTH Royal Institute of Technology,male,36.7
edX-72,AP Computer Science A: Java Programming,https://www.edx.org/sites/default/files/person/image/sunil_prabhakar_small_110x110.jpg,Sunil Prabhakar,"Department Head, Computer Science at Purdue University",male,41.2
edX-72,AP Computer Science A: Java Programming,https://www.edx.org/sites/default/files/person/image/debbie_perouli_small_110x110.jpg,Debbie Perouli,Assistant Professor of Computer Science at Marquette University,none,0.0
edX-72,AP Computer Science A: Java Programming,https://www.edx.org/sites/default/files/person/image/phil_sands_small_110x110.jpg,Phil Sands,K-12 Outreach Coordinator for Computer Science at Purdue University,male,44.4
edX-73,"Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",https://www.edx.org/sites/default/files/person/image/glenn_cohen_harvardx_110x110.jpg,I. Glenn Cohen,"Professor, Harvard Law School at Harvard University",male,36.7
edX-74,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,https://www.edx.org/sites/default/files/person/image/t_slingerland_110.jpeg,Edward Slingerland,Professor of Asian Studies at University of British Columbia,male,51.6
edX-75,Computation Structures - Part 1: Digital Circuits,https://www.edx.org/sites/default/files/person/image/cjt-small.5e990ca89b2a.jpg,Chris Terman,"Senior Lecturer, Electrical Engineering and Computer Science at MIT",male,56.7
edX-75,Computation Structures - Part 1: Digital Circuits,https://www.edx.org/sites/default/files/person/image/steve-ward_110x110.jpg,Steve Ward,"Professor, Computer Science at MIT",male,68.3
edX-75,Computation Structures - Part 1: Digital Circuits,https://www.edx.org/sites/default/files/person/image/silvina-hanono-wachman_110x110.jpg,Silvina Hanono Wachman,"Lecturer, Electrical Engineering at MIT",female,38.4
edX-76,Foundations of Data Analysis - Part 1: Statistics Using R,https://www.edx.org/sites/default/files/person/image/mahometapicture.jpg,Michael J. Mahometa,Lecturer and Senior Statistical Consultant at University of Texas at Austin,male,48.1
edX-77,Gestion de projets de d?veloppement,https://www.edx.org/sites/default/files/person/image/ernesto-model-110x110.png,Ernesto Mondelo,"Director, Gestion de projet ax? sur les r?sultats (PM4R) at Banque interam?ricaine de d?veloppement",male,48.4
edX-77,Gestion de projets de d?veloppement,https://www.edx.org/sites/default/files/person/image/idb6x-del_castillo-110x110.png,Vanessa Sayos del Castillo,Expert international en gestion de projets et consultant at Banque interam?ricaine de d?veloppement,female,40.0
edX-77,Gestion de projets de d?veloppement,https://www.edx.org/sites/default/files/person/image/gentile_bio_picture_1_110x110.jpg,Gentile Senat,Consultant en Gestion de Projet at Banque interam?ricaine de d?veloppement,male,30.4
edX-78,"Hollywood: History, Industry, Art",https://www.edx.org/sites/default/files/person/image/peter_decherney110x110.jpg,Peter Decherney,null,male,42.3
edX-79,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,https://www.edx.org/sites/default/files/person/image/jeffrey-hoffman_110x110.jpg,Jeffrey Hoffman,Former NASA Astronaut at MIT,none,0.0
edX-80,Introduction to Water and Climate,https://www.edx.org/sites/default/files/person/image/giesen_vd_nick_110p.jpg,Nick van de Giesen,null,male,47.9
edX-80,Introduction to Water and Climate,https://www.edx.org/sites/default/files/person/image/russchenberg_herman_110p.jpg,Herman Russchenberg,null,male,52.4
edX-80,Introduction to Water and Climate,https://www.edx.org/sites/default/files/person/image/savenije_hubert_110p.jpg,Hubert Savenije,null,male,58.8
edX-80,Introduction to Water and Climate,https://www.edx.org/sites/default/files/person/image/stive_marcel_110p.jpg,Marcel Stive,Professor at TU Delft,male,61.9
edX-81,"Jazz: The Music, The Stories, The Players",https://webview.edx.org/sites/default/files/person/image/music160x-rowe-110x110.png,Monk Rowe,null,male,73.1
edX-82,Knowledge Management and Big Data in Business,https://www.edx.org/sites/default/files/person/image/ise101x-knowledge-revolution-tsui-110x110.png,Eric Tsui,null,none,0.0
edX-82,Knowledge Management and Big Data in Business,https://www.edx.org/sites/default/files/person/image/ise101x-knowledge-revolution-lee-110x110.png,W.B. Lee,null,none,0.0
edX-82,Knowledge Management and Big Data in Business,https://www.edx.org/sites/default/files/person/image/ise101x-knowledge-revolution-tochtermann-110x110.png,Klaus Tochtermann,null,male,50.8
edX-82,Knowledge Management and Big Data in Business,https://www.edx.org/sites/default/files/person/image/ise101x-knowledge-revolution-fayyad-110x110.png,Usama Fayyad,null,male,61.2
edX-82,Knowledge Management and Big Data in Business,https://www.edx.org/sites/default/files/person/image/ise101x-knowledge_management-lee-110x110.png,Jay Lee,null,male,45.5
edX-83,Optimization Methods for Business Analytics,https://www.edx.org/sites/default/files/person/image/james_orlin_110x110.jpg,James Orlin,Edward Pennell Brooks Professor in Management at MIT,male,60.5
edX-83,Optimization Methods for Business Analytics,https://www.edx.org/sites/default/files/person/image/khizarqureshi_ta_110x110.jpg,Khizar Qureshi,Teaching Assistant at MIT,male,28.3
edX-84,Policy Analysis Using Interrupted Time Series,https://www.edx.org/sites/default/files/person/image/michael-law-110-by-110.jpg,Michael Law,Associate Professor at University of British Columbia,male,31.9
edX-85,Reclaiming Broken Places: Introduction to Civic Ecology,https://www.edx.org/sites/default/files/person/image/marianne_krasny_110x110-.jpg,Marianne E. Krasny,null,female,35.2
edX-85,Reclaiming Broken Places: Introduction to Civic Ecology,https://www.edx.org/sites/default/files/person/image/keith_tidball_110x110.jpg,Keith G. Tidball,null,male,44.1
edX-86,Social Work Practice: Advocating Social Justice and Change,https://www.edx.org/sites/default/files/person/image/mruffolo_110x110.jpg,Mary Ruffolo,"Professor, School of Social Work at University of Michigan",female,54.1
edX-86,Social Work Practice: Advocating Social Justice and Change,https://www.edx.org/sites/default/files/person/image/bshiltz_110x110.jpg,Barbara Hiltz,"Clinical Assistant Professor, School of Social Work at University of Michigan",female,31.7
edX-86,Social Work Practice: Advocating Social Justice and Change,https://www.edx.org/sites/default/files/person/image/kers_110x110.jpg,Katie Richards-Schuster,"Assistant Professor, School of Social Work at University of Michigan",female,34.2
edX-87,Sustainable Energy: Design a Renewable Future,https://www.edx.org/sites/default/files/person/image/arno-smets_x110.jpg,Arno Smets,"Professor, Electrical Engineering, Mathematics and Computer Science at Delft University of Technology",male,38.1
edX-87,Sustainable Energy: Design a Renewable Future,https://www.edx.org/sites/default/files/person/image/tudelft_110x110__0.jpg,Additional Instructors,TU Delft,none,0.0
edX-88,The Beauty and Joy of Computing - CS Principles Part 1,https://www.edx.org/sites/default/files/person/image/dangarciaucbfaculty2013_2.jpg,Dan Garcia,"Teaching Professor, EECS Department at University of California, Berkeley",male,47.8
edX-89,The Science of Happiness,https://webview.edx.org/sites/default/files/person/image/dacher_keltner110x110.jpg,Dacher Keltner,"Professor, Psychology at UC Berkeley",male,45.6
edX-89,The Science of Happiness,https://webview.edx.org/sites/default/files/person/image/emiliana_110x110.jpg,Emiliana Simon-Thomas,"Science Director, Greater Good Science Center at UC Berkeley",female,39.1
edX-90,T?cnicas Cuantitativas y Cualitativas para la Investigaci?n,https://www.edx.org/sites/default/files/person/image/adela_garcia_110x110.jpg,Adela Garc?a Aracil,Cient?fico Titular del CSIC en INGENIO at Universitat Polit?cnica de Valencia,female,42.6
edX-90,T?cnicas Cuantitativas y Cualitativas para la Investigaci?n,https://www.edx.org/sites/default/files/person/image/isabel_neira_110x110.jpg,Isabel Neira G?mez,"Profesora Titular, Econom?a Cuantitativa, Secci?n Econometr?a at Universidad Santiago de Compostela",female,46.4
edX-90,T?cnicas Cuantitativas y Cualitativas para la Investigaci?n,https://www.edx.org/sites/default/files/person/image/fernando_jimenez_110x110.jpg,Fernando Jim?nez S?ez,"Profesor Titular, Departamento de Proyectos de Ingenier?a at Universitat Polit?cnica de Valencia",none,0.0
edX-90,T?cnicas Cuantitativas y Cualitativas para la Investigaci?n,https://www.edx.org/sites/default/files/person/image/jfelix_lozano_110x110.jpg,Jos? F?lix Lozano Aguilar,"Profesor Titular de ?tica Profesional, ?tica de la Empresa y Responsabilidad Social Corporativa at Universitat Polit?cnica de Valencia",male,40.3
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/fayeweidner_2_resized_110x110.jpg,Faye Weidner,Host at ETS,female,24.7
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/cynthia_newman-_110x110.jpg,Cynthia Newman,Reading Instructor at ETS,female,41.5
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/insook_chung-_resized_110x110.jpg,Insook Chung,Listening Instructor at ETS,female,34.0
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/molly_palmer-_resized_110x110.jpg,Molly Palmer,Speaking Instructor at ETS,female,39.9
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/gorman_image_110x110.jpg,Shawn Gorman,Writing Instructor at ETS,male,42.9
edX-91,TOEFL¢ç Test Preparation: The Insider¡¯s Guide,https://www.edx.org/sites/default/files/person/image/mk_headshot1_110x110.jpg,Michael Knab,¡°Inside the TOEFL¢ç Test¡± Host at ETS,male,49.5
edX-92,Introduction to Solid State Chemistry,https://www.edx.org/sites/default/files/person/image/professor-cima.11a117198ae0.jpg,Michael Cima,Faculty at MIT,male,53.1
edX-93,"Mechanical Behavior of Materials, Part 1: Linear Elastic Behavior",https://www.edx.org/sites/default/files/person/image/about_prof.jpg,Lorna J. Gibson,Matoula S. Salapatas Professor of Materials Science and Engineering at MIT,male,57.9
