course_url,title,course_platform,review_platform,time,reviewr_id,review_date,review_value
136,Web Intelligence and Big Data,Coursera,CourseTalk,19,/accounts/profile/saurav,2013-12-21,5
136,Web Intelligence and Big Data,Coursera,CourseTalk,19,/accounts/profile/marjancek,2013-12-21,3.5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/arnoldlau,2013-12-21,4.5
3370,Dino 101: Dinosaur Paleobiology,Coursera,CourseTalk,19,/accounts/profile/vaggelas,2013-12-22,4.5
3356,"Economics of Money and Banking, Part One",Coursera,CourseTalk,19,/accounts/profile/saad,2013-12-22,5
3336,Introduction to Recommender Systems,Coursera,CourseTalk,19,/accounts/profile/andreabarraza,2013-12-22,5
54,Neuroethics,Coursera,CourseTalk,19,/accounts/profile/deicidereigns,2013-12-22,0.5
54,Neuroethics,Coursera,CourseTalk,19,/accounts/profile/vaggelas,2013-12-22,2.5
424,Physics 1 for Physical Science Majors,Coursera,CourseTalk,19,/accounts/profile/rogerleyster,2013-12-22,5
20,Automata,Coursera,CourseTalk,19,/accounts/profile/jimhumelsine,2013-12-23,5
3356,"Economics of Money and Banking, Part One",Coursera,CourseTalk,19,/accounts/profile/mariadoloresrodriguezferrer,2013-12-23,5
246,General Game Playing,Coursera,CourseTalk,19,/accounts/profile/jimhumelsine,2013-12-23,1
407,Inspiring Leadership through Emotional Intelligence,Coursera,CourseTalk,19,/accounts/profile/florielancien,2013-12-23,4
3336,Introduction to Recommender Systems,Coursera,CourseTalk,19,/accounts/profile/nikhilsarpotdar,2013-12-23,4
3336,Introduction to Recommender Systems,Coursera,CourseTalk,19,/accounts/profile/romanshapovalov,2013-12-23,3
63,Learn to Program: The Fundamentals,Coursera,CourseTalk,19,/accounts/profile/johnhopkins,2013-12-23,5
26,Modern & Contemporary American Poetry,Coursera,CourseTalk,19,/accounts/profile/michaelsusko,2013-12-23,5
346,The Global Business of Sports,Coursera,CourseTalk,19,/accounts/profile/anirudh,2013-12-23,5
3131,Health and Society,edX,CourseTalk,19,/accounts/profile/florielancien,2013-12-23,5
415,Introduction to Power Electronics,Coursera,CourseTalk,19,/accounts/profile/norm,2013-12-24,5
62,Medical Neuroscience,Coursera,CourseTalk,19,/accounts/profile/anthonyr,2013-12-24,5
104,Programming Languages,Coursera,CourseTalk,19,/accounts/profile/evgeniyismailov,2013-12-24,5
86,An Introduction to Interactive Programming in Python,Coursera,CourseTalk,19,/accounts/profile/michaminicki,2013-12-26,3
103,Functional Programming Principles in Scala,Coursera,CourseTalk,19,/accounts/profile/michaminicki,2013-12-26,5
110,Design: Creation of Artifacts in Society,Coursera,CourseTalk,19,/accounts/profile/gwendolynrich,2013-12-27,5
105,Digital Signal Processing,Coursera,CourseTalk,19,/accounts/profile/vp,2013-12-27,0.5
3354,Linear Circuits,Coursera,CourseTalk,19,/accounts/profile/vp,2013-12-27,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/stevenfrank,2013-12-27,4.5
86,An Introduction to Interactive Programming in Python,Coursera,CourseTalk,19,/accounts/profile/soesilowijono,2013-12-28,5
3263,Analysis of a Complex Kind,Coursera,CourseTalk,19,/accounts/profile/felipegonzalez,2013-12-28,5
3263,Analysis of a Complex Kind,Coursera,CourseTalk,19,/accounts/profile/soesilowijono,2013-12-28,5
188,Coding the Matrix: Linear Algebra through Computer Science Applications,Coursera,CourseTalk,19,/accounts/profile/soesilowijono,2013-12-28,5
250,Computational Methods for Data Analysis,Coursera,CourseTalk,19,/accounts/profile/larsericson1,2013-12-28,1
411,Crafting an Effective Writer: Tools of the Trade (Fundamental English Writing),Coursera,CourseTalk,19,/accounts/profile/anna1,2013-12-28,1
1199,Egiptolog?a (Egyptology),Coursera,CourseTalk,19,/accounts/profile/emyinprague,2013-12-28,4.5
68,Learn to Program: Crafting Quality Code,Coursera,CourseTalk,19,/accounts/profile/tian,2013-12-28,5
3354,Linear Circuits,Coursera,CourseTalk,19,/accounts/profile/soesilowijono,2013-12-28,5
387,Markets with Frictions,Coursera,CourseTalk,19,/accounts/profile/anna1,2013-12-28,2
137,Organizational Analysis (Self-Paced),Coursera,CourseTalk,19,/accounts/profile/anna1,2013-12-28,3
199,Preparation for Introductory Biology: DNA to Organisms,Coursera,CourseTalk,19,/accounts/profile/anna1,2013-12-28,5
239,Social Psychology,Coursera,CourseTalk,19,/accounts/profile/anna1,2013-12-28,2.5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/anna1,2013-12-28,3
12,Machine Learning,Coursera,CourseTalk,19,/accounts/profile/%E8%83%A5%E5%98%89%E5%B9%B8,2013-12-29,5
12652,߬�Ӭ� �ܬ�Ѭ�ڬӬ߬��?ڬ߬Ѭ߬�?(Fundamentals of Corporate Finance),Coursera,CourseTalk,19,/accounts/profile/frontcrew,2013-12-30,1.5
12707,Ѧ (Machine Learning Foundations),Coursera,CourseTalk,19,/accounts/profile/bertchang,2013-12-30,5
34704,Justice,edX,CourseTalk,19,/accounts/profile/anukul,2013-12-30,5
407,Inspiring Leadership through Emotional Intelligence,Coursera,CourseTalk,19,/accounts/profile/sergeyantamanov,2013-12-31,3.5
104,Programming Languages,Coursera,CourseTalk,19,/accounts/profile/luizbranco,2013-12-31,5
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,19,/accounts/profile/jt1,2013-12-31,4
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,19,/accounts/profile/terrystewart,2013-12-31,5
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,19,/accounts/profile/nisheethbandaru,2013-12-31,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/davidgraham,2013-12-31,4.5
34704,Justice,edX,CourseTalk,19,/accounts/profile/adityasekar,2013-12-31,5
36388,Quantum Mechanics and Quantum Computation,edX,CourseTalk,19,/accounts/profile/nisheethbandaru,2013-12-31,4.5
31,"Algorithms, Part II",Coursera,CourseTalk,19,/accounts/profile/juzerali,2014-01-01,4
31,"Algorithms, Part II",Coursera,CourseTalk,19,/accounts/profile/alinsoare,2014-01-01,5
69195,Introduction to Computer Science,edX,CourseTalk,19,/accounts/profile/mattsvensson,2014-01-01,4.5
34704,Justice,edX,CourseTalk,19,/accounts/profile/paulreiners,2014-01-01,5
3555,Principles of Reactive Programming,Coursera,CourseTalk,19,/accounts/profile/ericsnellman,2014-01-02,4
104,Programming Languages,Coursera,CourseTalk,19,/accounts/profile/jacalata,2014-01-02,4.5
30,"Algorithms, Part I",Coursera,CourseTalk,19,/accounts/profile/jacalata,2014-01-03,4
26,Modern & Contemporary American Poetry,Coursera,CourseTalk,19,/accounts/profile/JohnCharles,2014-01-03,5
12,Machine Learning,Coursera,CourseTalk,19,/accounts/profile/juanlishen,2014-01-05,5
103,Functional Programming Principles in Scala,Coursera,CourseTalk,19,/accounts/profile/gabriel,2014-01-06,5
3555,Principles of Reactive Programming,Coursera,CourseTalk,19,/accounts/profile/gabriel,2014-01-06,4
3133,Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,edX,CourseTalk,19,/accounts/profile/steffenschwientek,2014-01-06,3.5
40,"Cardiac Arrest, Hypothermia, and Resuscitation Science",Coursera,CourseTalk,19,/accounts/profile/caravaka,2014-01-07,4
407,Inspiring Leadership through Emotional Intelligence,Coursera,CourseTalk,19,/accounts/profile/geekage,2014-01-07,5
3336,Introduction to Recommender Systems,Coursera,CourseTalk,19,/accounts/profile/jonasbarnett,2014-01-07,5
113,Heterogeneous Parallel Programming,Coursera,CourseTalk,19,/accounts/profile/kaushalyamadhawa,2014-01-08,5
3360,Introduction to Computational Arts,Coursera,CourseTalk,19,/accounts/profile/sandra1,2014-01-08,3.5
13,Probabilistic Graphical Models,Coursera,CourseTalk,19,/accounts/profile/kaushalyamadhawa,2014-01-08,3.5
34704,Justice,edX,CourseTalk,19,/accounts/profile/andreafernandez1,2014-01-09,5
223,Data Management for Clinical Research,Coursera,CourseTalk,19,/accounts/profile/maike,2014-01-10,3.5
69195,Introduction to Computer Science,edX,CourseTalk,19,/accounts/profile/ilyarudyak,2014-01-10,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/vaggelas,2014-01-10,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,19,/accounts/profile/ilyarudyak,2014-01-10,4.5
110,Design: Creation of Artifacts in Society,Coursera,CourseTalk,19,/accounts/profile/ss1,2014-01-12,2
97,Computer Networks,Coursera,CourseTalk,19,/accounts/profile/greghamel,2014-01-14,4
424,Physics 1 for Physical Science Majors,Coursera,CourseTalk,19,/accounts/profile/brion,2014-01-14,5
12697,Discrete Inference and Learning in Artificial Vision,Coursera,CourseTalk,19,/accounts/profile/carole1,2014-01-15,4
418,Linear and Integer Programming,Coursera,CourseTalk,19,/accounts/profile/rradhak,2014-01-15,5
20,Automata,Coursera,CourseTalk,19,/accounts/profile/duncanmurray,2014-01-16,4
246,General Game Playing,Coursera,CourseTalk,19,/accounts/profile/duncanmurray,2014-01-16,3
418,Linear and Integer Programming,Coursera,CourseTalk,19,/accounts/profile/duncanmurray,2014-01-16,4
35,Networked Life,Coursera,CourseTalk,19,/accounts/profile/duncanmurray,2014-01-16,4
340,Startup Engineering,Coursera,CourseTalk,19,/accounts/profile/duncanmurray,2014-01-16,3.5
12,Machine Learning,Coursera,CourseTalk,19,/accounts/profile/rajivabraham,2014-01-18,5
85,Computational Photography,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-19,2.5
246,General Game Playing,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-19,4
139,Image and video processing: From Mars to Hollywood with a stop at the hospital,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-19,4
138,Introduction to Computational Finance and Financial Econometrics,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-19,5
76,Neural Networks for Machine Learning,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-19,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,20,/accounts/profile/richardkirkpatrick,2014-01-19,4.5
60,Introduction to Astronomy,Coursera,CourseTalk,20,/accounts/profile/cmanydeeds,2014-01-20,0.5
21,Introduction to Logic,Coursera,CourseTalk,20,/accounts/profile/Maryy,2014-01-21,4.5
250,Computational Methods for Data Analysis,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-22,3
12,Machine Learning,Coursera,CourseTalk,20,/accounts/profile/dan5,2014-01-22,5
91,Nanotechnology: The Basics,Coursera,CourseTalk,20,/accounts/profile/dougsteel,2014-01-27,5
250,Computational Methods for Data Analysis,Coursera,CourseTalk,20,/accounts/profile/dougsteel,2014-01-28,4
3131,Health and Society,edX,CourseTalk,20,/accounts/profile/ahmed_yossri,2014-01-28,4
42,Social Network Analysis,Coursera,CourseTalk,20,/accounts/profile/marcello1,2014-01-31,4
103,Functional Programming Principles in Scala,Coursera,CourseTalk,20,/accounts/profile/jurgenvangael,2014-02-02,4
3555,Principles of Reactive Programming,Coursera,CourseTalk,20,/accounts/profile/jurgenvangael,2014-02-02,2
3555,Principles of Reactive Programming,Coursera,CourseTalk,20,/accounts/profile/connie,2014-02-02,4
3355,The Power of Macroeconomics: Economic Principles in the Real World,Coursera,CourseTalk,20,/accounts/profile/grigoryreznichenko,2014-02-02,3
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,ClassCentral,20,https://www.class-central.com/@dhawal,2014-02-03,5
86,An Introduction to Interactive Programming in Python,Coursera,CourseTalk,20,/accounts/profile/vaggelas,2014-02-03,5
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,An Introduction to Interactive Programming in Python (Part 1),Coursera,ClassCentral,20,https://www.class-central.com/@charlie,2014-02-03,5
122,Microeconomics Principles,Coursera,CourseTalk,20,/accounts/profile/juahan,2014-02-03,4
https://www.class-central.com/mooc/317/coursera-model-thinking,Model Thinking,Coursera,ClassCentral,20,https://www.class-central.com/@charlie,2014-02-03,5
https://www.class-central.com/mooc/307/coursera-natural-language-processing,Natural Language Processing,Coursera,ClassCentral,20,https://www.class-central.com/@charlie,2014-02-03,4
12,Machine Learning,Coursera,CourseTalk,20,/accounts/profile/dukebody,2014-02-04,4
136,Web Intelligence and Big Data,Coursera,CourseTalk,20,/accounts/profile/dukebody,2014-02-04,2
115,"Creative, Serious and Playful Science of Android Apps",Coursera,CourseTalk,20,/accounts/profile/jeanaimewehrung,2014-02-05,5
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,20,/accounts/profile/alisonscott,2014-02-05,5
12690,Game Theory II: Advanced Applications,Coursera,CourseTalk,20,/accounts/profile/Darida,2014-02-06,2.5
12,Machine Learning,Coursera,CourseTalk,20,/accounts/profile/Darida,2014-02-06,5
69195,Introduction to Computer Science,edX,CourseTalk,20,/accounts/profile/greghamel,2014-02-07,5
30,"Algorithms, Part I",Coursera,CourseTalk,20,/accounts/profile/weien,2014-02-09,5
12,Machine Learning,Coursera,CourseTalk,20,/accounts/profile/weien,2014-02-09,5
12,Machine Learning,Coursera,CourseTalk,20,/accounts/profile/mjimueller,2014-02-09,5
365,Social and Economic Networks:  Models and Analysis,Coursera,CourseTalk,20,/accounts/profile/grigoryreznichenko,2014-02-09,3.5
3131,Health and Society,edX,CourseTalk,20,/accounts/profile/alexandremarques,2014-02-09,4
86,An Introduction to Interactive Programming in Python,Coursera,CourseTalk,20,/accounts/profile/ah,2014-02-10,5
217,"Nutrition, Health, and Lifestyle: Issues and Insights",Coursera,CourseTalk,20,/accounts/profile/lydiab,2014-02-12,5
31,"Algorithms, Part II",Coursera,CourseTalk,20,/accounts/profile/homerthompson,2014-02-13,5
3355,The Power of Macroeconomics: Economic Principles in the Real World,Coursera,CourseTalk,20,/accounts/profile/allisonlanager,2014-02-13,2
36403,Science -amp; Cooking: From Haute Cuisine to Soft Matter Science,edX,CourseTalk,20,/accounts/profile/wb,2014-02-13,4
30,"Algorithms, Part I",Coursera,CourseTalk,20,/accounts/profile/homerthompson,2014-02-14,5
104,Programming Languages,Coursera,CourseTalk,20,/accounts/profile/samanthapoynter,2014-02-14,5
3131,Health and Society,edX,CourseTalk,20,/accounts/profile/dustinrexroat,2014-02-14,5
3370,Dino 101: Dinosaur Paleobiology,Coursera,CourseTalk,20,/accounts/profile/gordon,2014-02-15,5
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,Functional Programming Principles in Scala,Coursera,ClassCentral,20,https://www.class-central.com/@dhawal,2014-02-15,5
379,Maps and the Geospatial Revolution,Coursera,CourseTalk,20,/accounts/profile/gordon,2014-02-15,5
30,"Algorithms, Part I",Coursera,CourseTalk,20,/accounts/profile/philippekernevez,2014-02-16,1.5
122,Microeconomics Principles,Coursera,CourseTalk,20,/accounts/profile/lydiab,2014-02-16,5
61,Think Again: How to Reason and Argue,Coursera,CourseTalk,20,/accounts/profile/louisclaudecanon,2014-02-16,4
385,Video Games and Learning,Coursera,CourseTalk,20,/accounts/profile/louisclaudecanon,2014-02-16,2
150,Writing in the Sciences,Coursera,CourseTalk,20,/accounts/profile/louisclaudecanon,2014-02-16,4.5
101,Critical Thinking in Global Challenges,Coursera,CourseTalk,20,/accounts/profile/ricardoteixeira,2014-02-18,1
101,Critical Thinking in Global Challenges,Coursera,CourseTalk,20,/accounts/profile/tomrogers,2014-02-18,4.5
398,Law and the Entrepreneur,Coursera,CourseTalk,20,/accounts/profile/ericsnellman,2014-02-18,4.5
3460,Understanding and Improving the US Healthcare System,Coursera,CourseTalk,20,/accounts/profile/edenmyers,2014-02-19,1.5
https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1,"Algorithms: Design and Analysis, Part 1",Coursera,ClassCentral,20,https://www.class-central.com/@henrik,2014-02-20,5
21,Introduction to Logic,Coursera,CourseTalk,20,/accounts/profile/ilyarudyak,2014-02-20,3
115,"Creative, Serious and Playful Science of Android Apps",Coursera,CourseTalk,20,/accounts/profile/boyarsky,2014-02-22,4
3460,Understanding and Improving the US Healthcare System,Coursera,CourseTalk,20,/accounts/profile/paullaub,2014-02-22,5
1177,Moralities of Everyday Life,Coursera,CourseTalk,20,/accounts/profile/ricardoteixeira,2014-02-23,4.5
101,Critical Thinking in Global Challenges,Coursera,CourseTalk,20,/accounts/profile/jorgeferreira,2014-02-26,5
410,Early Renaissance Architecture in Italy: from Alberti to Bramante,Coursera,CourseTalk,20,/accounts/profile/mariotraversi,2014-02-26,2
1177,Moralities of Everyday Life,Coursera,CourseTalk,20,/accounts/profile/ineseokonova,2014-02-26,5
1177,Moralities of Everyday Life,Coursera,CourseTalk,20,/accounts/profile/lenkasnajdrova,2014-02-27,5
12695,Data Analysis and Statistical Inference,Coursera,CourseTalk,20,/accounts/profile/ahmedissawi,2014-02-28,5
6823,From Climate Science to Action: Turn Down the Heat Series,Coursera,CourseTalk,20,/accounts/profile/boyarsky,2014-03-01,3
79,Galaxies and Cosmology,Coursera,CourseTalk,21,/accounts/profile/homerthompson,2014-03-02,3.5
340,Startup Engineering,Coursera,CourseTalk,21,/accounts/profile/mashimo,2014-03-02,3.5
12696,Climate Change in Four Dimensions,Coursera,CourseTalk,21,/accounts/profile/raysutton,2014-03-03,5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/phanindraprasad,2014-03-03,5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/monikaadamczyk,2014-03-03,4.5
68,Learn to Program: Crafting Quality Code,Coursera,CourseTalk,21,/accounts/profile/diegorosado,2014-03-03,4
12,Machine Learning,Coursera,CourseTalk,21,/accounts/profile/diegorosado,2014-03-03,5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/lizadams,2014-03-04,5
1177,Moralities of Everyday Life,Coursera,CourseTalk,21,/accounts/profile/vaggelas,2014-03-04,4.5
188,Coding the Matrix: Linear Algebra through Computer Science Applications,Coursera,CourseTalk,21,/accounts/profile/drewverlee,2014-03-05,3.5
217,"Nutrition, Health, and Lifestyle: Issues and Insights",Coursera,CourseTalk,21,/accounts/profile/wb,2014-03-10,5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/davidaltamiranoscorza,2014-03-11,4.5
36403,Science -amp; Cooking: From Haute Cuisine to Soft Matter Science,edX,CourseTalk,21,/accounts/profile/gordon,2014-03-12,4
62,Medical Neuroscience,Coursera,CourseTalk,21,/accounts/profile/mikewoodruff,2014-03-13,5
190,Citizenship and U.S. Immigration,Coursera,CourseTalk,21,/accounts/profile/ricardoteixeira,2014-03-14,4
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,21,/accounts/profile/stuartwilloughby,2014-03-19,5
3611,"Making Better Group Decisions: Voting, Judgement Aggregation and Fair Division",Coursera,CourseTalk,21,/accounts/profile/ricardoteixeira,2014-03-21,4.5
97,Computer Networks,Coursera,CourseTalk,21,/accounts/profile/nickbrook,2014-03-22,4.5
115,"Creative, Serious and Playful Science of Android Apps",Coursera,CourseTalk,21,/accounts/profile/connie,2014-03-23,2
101,Critical Thinking in Global Challenges,Coursera,CourseTalk,21,/accounts/profile/gabriel,2014-03-23,3
12749,Marine Megafauna: An Introduction to Marine Science and Conservation,Coursera,CourseTalk,21,/accounts/profile/leechia,2014-03-23,5
60,Introduction to Astronomy,Coursera,CourseTalk,21,/accounts/profile/martha,2014-03-24,5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/alastairbelson,2014-03-25,5
26,Modern & Contemporary American Poetry,Coursera,CourseTalk,21,/accounts/profile/keisukesakurai1,2014-03-25,4
16,"Algorithms: Design and Analysis, Part 1",Coursera,CourseTalk,21,/accounts/profile/homerthompson,2014-03-26,4
36392,Relativity and Astrophysics,edX,CourseTalk,21,/accounts/profile/homerthompson,2014-03-26,2
6287,How to Change the World,Coursera,CourseTalk,21,/accounts/profile/greghamel,2014-03-28,3.5
12636,Logic: Language and Information 1,Coursera,CourseTalk,21,/accounts/profile/karensweeney,2014-03-28,2
3366,Design and Interpretation of Clinical Trials,Coursera,CourseTalk,21,/accounts/profile/louisclaudecanon,2014-03-29,3.5
382,"Energy, the Environment, and Our Future",Coursera,CourseTalk,21,/accounts/profile/AmitJainc9906fb853264165,2014-03-29,5
12699,An Introduction to Functional Analysis,Coursera,CourseTalk,21,/accounts/profile/ianwright,2014-03-30,5
97,Computer Networks,Coursera,CourseTalk,21,/accounts/profile/siddharthn,2014-03-30,5
453,Introduction to Thermodynamics: Transferring Energy from Here to There,Coursera,CourseTalk,21,/accounts/profile/anon456,2014-03-30,4.5
6266,History of the Slave South,Coursera,CourseTalk,21,/accounts/profile/traceytomashpol,2014-04-02,4
103,Functional Programming Principles in Scala,Coursera,CourseTalk,21,/accounts/profile/enricobacis,2014-04-03,5
3199,"Diabetes: Diagnosis, Treatment, and Opportunities",Coursera,CourseTalk,21,/accounts/profile/wb,2014-04-04,3.5
36384,Academic and Business Writing,edX,CourseTalk,21,/accounts/profile/lucanorconde,2014-04-04,0.5
69983,Food for Thought,edX,CourseTalk,21,/accounts/profile/wb,2014-04-04,5
103,Functional Programming Principles in Scala,Coursera,CourseTalk,21,/accounts/profile/pascallabbe,2014-04-05,5
3133,Fundamentals of Neuroscience Part 1: Electrical Properties of the Neuron,edX,CourseTalk,21,/accounts/profile/prashanth.ravindran.7,2014-04-05,4.5
108,Introduction to Mathematical Thinking,Coursera,CourseTalk,21,/accounts/profile/davidtowles,2014-04-08,5
20,Automata,Coursera,CourseTalk,21,/accounts/profile/juliabrauer,2014-04-09,4.5
246,General Game Playing,Coursera,CourseTalk,21,/accounts/profile/dmitriyborisenkov1,2014-04-09,3
86,An Introduction to Interactive Programming in Python,Coursera,CourseTalk,21,/accounts/profile/kevinmelillo,2014-04-10,5
20,Automata,Coursera,CourseTalk,21,/accounts/profile/equanimouscreativity,2014-04-10,3.5
12695,Data Analysis and Statistical Inference,Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-10,5
169,Discrete Optimization,Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-10,5
108,Introduction to Mathematical Thinking,Coursera,CourseTalk,21,/accounts/profile/greghamel,2014-04-10,5
3611,"Making Better Group Decisions: Voting, Judgement Aggregation and Fair Division",Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-10,4.5
62,Medical Neuroscience,Coursera,CourseTalk,21,/accounts/profile/carolinash,2014-04-10,5
104,Programming Languages,Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-10,5
239,Social Psychology,Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-10,5
29,Statistics One,Coursera,CourseTalk,21,/accounts/profile/carolinash,2014-04-10,4
12699,An Introduction to Functional Analysis,Coursera,CourseTalk,21,/accounts/profile/homerthompson,2014-04-11,5
12695,Data Analysis and Statistical Inference,Coursera,CourseTalk,21,/accounts/profile/deanwang1,2014-04-11,5
139,Image and video processing: From Mars to Hollywood with a stop at the hospital,Coursera,CourseTalk,21,/accounts/profile/the.gerenuk,2014-04-11,5
12636,Logic: Language and Information 1,Coursera,CourseTalk,21,/accounts/profile/ricardoteixeira,2014-04-11,4.5
69742,The Analytics Edge,edX,CourseTalk,21,/accounts/profile/markbutler,2014-04-11,5
3336,Introduction to Recommender Systems,Coursera,CourseTalk,21,/accounts/profile/mariogomezmartinez,2014-04-12,4.5
136,Web Intelligence and Big Data,Coursera,CourseTalk,21,/accounts/profile/mariogomezmartinez,2014-04-12,3
201,The Science of Gastronomy,Coursera,CourseTalk,22,/accounts/profile/the.gerenuk,2014-04-13,4
34704,Justice,edX,CourseTalk,22,/accounts/profile/ondrejhanak,2014-04-13,5
98,Introduction to Data Science,Coursera,CourseTalk,22,/accounts/profile/hamidehiraj,2014-04-14,3
12,Machine Learning,Coursera,CourseTalk,22,/accounts/profile/hamidehiraj,2014-04-14,5
414,Understanding Media by Understanding Google,Coursera,CourseTalk,22,/accounts/profile/hamidehiraj,2014-04-14,1
136,Web Intelligence and Big Data,Coursera,CourseTalk,22,/accounts/profile/hamidehiraj,2014-04-14,1
36384,Academic and Business Writing,edX,CourseTalk,22,/accounts/profile/eugenehermann,2014-04-14,1
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,22,/accounts/profile/allanyue,2014-04-14,5
12636,Logic: Language and Information 1,Coursera,CourseTalk,22,/accounts/profile/bart,2014-04-15,4.5
12695,Data Analysis and Statistical Inference,Coursera,CourseTalk,22,/accounts/profile/greghamel,2014-04-16,5
36384,Academic and Business Writing,edX,CourseTalk,22,/accounts/profile/harkirtankaur,2014-04-16,1.5
97,Computer Networks,Coursera,CourseTalk,22,/accounts/profile/ahtishamulhaq,2014-04-17,5
6814,History and Future of (Mostly) Higher Education,Coursera,CourseTalk,22,/accounts/profile/matthewwebster1,2014-04-17,2.5
63,Learn to Program: The Fundamentals,Coursera,CourseTalk,22,/accounts/profile/hamidehiraj,2014-04-17,5
34704,Justice,edX,CourseTalk,22,/accounts/profile/sripalreddy.ch.1,2014-04-17,5
14099,Introduction to Biology - The Secret of Life,edX,CourseTalk,22,/accounts/profile/sylvain.chambon,2014-04-18,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,22,/accounts/profile/shahzad.sab,2014-04-18,3.5
61,Think Again: How to Reason and Argue,Coursera,CourseTalk,22,/accounts/profile/jessicasusser,2014-04-20,4.5
6376,Understanding Terrorism and the Terrorist Threat,Coursera,CourseTalk,22,/accounts/profile/dennishorne,2014-04-20,3
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/poojanandy,2014-04-20,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/kostaskechagias,2014-04-20,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/stephanieshaff,2014-04-20,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/graemeroberts,2014-04-20,5
60,Introduction to Astronomy,Coursera,CourseTalk,22,/accounts/profile/shloemi,2014-04-21,5
69195,Introduction to Computer Science,edX,CourseTalk,22,/accounts/profile/jacky,2014-04-21,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/OsmithVides,2014-04-21,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/ydriouicha,2014-04-21,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/wisitwongtassaneekorn,2014-04-21,5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/basaruncu,2014-04-21,5
3240,Nanotechnology and Nanosensors,Coursera,CourseTalk,22,/accounts/profile/avigdorneeman,2014-04-22,5
14094,Introduction to Computer Science and Programming Using Python,edX,CourseTalk,22,/accounts/profile/mohamedashraf,2014-04-22,3.5
36404,The Science of Everyday Thinking,edX,CourseTalk,22,/accounts/profile/yvonnespivack,2014-04-22,5
https://www.class-central.com/mooc/1845/edx-sw12-4x-china-part-4-literati-china-examinations-and-neo-confucianism,China (Part 4): Literati China: Examinations and Neo-Confucianism,edX,ClassCentral,22,https://www.class-central.com/u/8345,2014-04-23,5
69195,Introduction to Computer Science,edX,CourseTalk,22,/accounts/profile/mohamedashraf,2014-04-23,5
36388,Quantum Mechanics and Quantum Computation,edX,CourseTalk,22,/accounts/profile/tetefd78,2014-04-23,5
69742,The Analytics Edge,edX,CourseTalk,22,/accounts/profile/estebanafonso,2014-04-23,5
69983,Food for Thought,edX,CourseTalk,22,/accounts/profile/shirleyamy,2014-04-24,5
69983,Food for Thought,edX,CourseTalk,22,/accounts/profile/franciscopalencia,2014-04-24,5
